beta_norm_mean,Market Sharpe Ratio,Expected Return,Volatility,R2,SR,IR,Alpha,Precision,Recall,Accuracy,hidden_dims,train_window,num_hidden_layers,dropout
9.391533065366112,0.6361514499216313,0.11358454755491894,0.4380079503665147,-0.03082053800888529,0.25932074397251026,0.08842240324789379,0.0032274763010909516,0.6,0.6240369799691834,0.5293040293040293,64,12,4,1.0
13.232956384055104,0.6361514499216313,0.1246628430817707,0.41453964059170123,-0.027207974090337483,0.3007259882404268,0.12576379355824527,0.0043445064817569925,0.6011080332409973,0.6687211093990755,0.5393772893772893,128,12,4,1.0
6.692694775328485,0.6724513096819876,0.24431381766381616,0.4974125669887704,-0.018797657643436994,0.49116937101698077,0.15676382344195627,0.006498024652436488,0.5979247730220493,0.7203125,0.5421348314606742,32,36,4,1.0
9.390751160244966,0.6724513096819876,0.22105309132255074,0.4814287491635376,-0.019268448126153137,0.45916055430138164,0.07467265901130812,0.0029957970687107868,0.6157697121401752,0.76875,0.5739700374531835,64,36,4,1.0
13.23112232746605,0.6724513096819876,0.19153170127048386,0.4325162240504064,-0.020336877138171117,0.4428312526102196,0.04420629306805569,0.0015933282464217595,0.5956416464891041,0.76875,0.548689138576779,128,36,4,1.0
6.692570254644171,0.6781657446624461,0.24518435427270516,0.5738006336226986,-0.02186875358439022,0.4272988559192244,0.03689866130688667,0.0017643729364767435,0.6083123425692695,0.7691082802547771,0.5632183908045977,32,60,4,1.0
9.39277397965347,0.6781657446624461,0.24974572896765992,0.5501178228144245,-0.019623554836106782,0.45398588922269584,-0.017519549975288613,-0.0008031513907578551,0.6052009456264775,0.8152866242038217,0.5689655172413793,64,60,4,1.0
13.231327194548117,0.6781657446624461,0.25104235727328333,0.48912900365508716,-0.01649957482340514,0.5132436543270447,0.056711198030504666,0.0023115909823955907,0.6,0.8312101910828026,0.5651340996168582,128,60,4,1.0
9.421754943700803,0.6361514499216313,0.2347356975675713,0.5038806478435605,-0.015208311704515198,0.4658557509048245,0.31156494300334703,0.013082628777155707,0.5961820851688693,0.6255778120184899,0.5256410256410257,32,12,8,1.0
13.22512012477362,0.6361514499216313,0.16094528538590175,0.42988055634140687,-0.02126969514311794,0.37439535938927326,0.1934733732097122,0.006930870109386645,0.6047819971870605,0.662557781201849,0.5421245421245421,64,12,8,1.0
18.628193421570817,0.6361514499216313,0.20788387762042138,0.3894388084661886,-0.011172072901730168,0.5338037018939524,0.33980592405721843,0.011027801181216278,0.6153846153846154,0.6902927580893683,0.5595238095238095,128,12,8,1.0
9.419686036272605,0.6724513096819876,0.2220852290914681,0.49378218913850086,-0.020010756014734232,0.44976354752474773,0.13826077564831007,0.005689225705967473,0.6050531914893617,0.7109375,0.548689138576779,32,36,8,1.0
13.223040872145226,0.6724513096819876,0.17350517587946362,0.4392462763634234,-0.02340084907414952,0.39500659474210087,0.007449306395373631,0.0002726733413048431,0.604679802955665,0.7671875,0.5599250936329588,64,36,8,1.0
18.629443709541395,0.6724513096819876,0.19009903170694872,0.416138502408513,-0.01942082637846987,0.4568167343485394,0.0009481203029388202,3.287911358067219e-05,0.6111771700356718,0.803125,0.5758426966292135,128,36,8,1.0
9.422427326335486,0.6781657446624461,0.22688015582180765,0.5809257882599496,-0.024416332958342224,0.3905492928819413,-0.029794260795505925,-0.0014423545365209837,0.6061728395061728,0.7818471337579618,0.5632183908045977,32,60,8,1.0
13.223812252421485,0.6781657446624461,0.2175418671619042,0.49785961196863066,-0.02146915587127829,0.4369542375644867,-0.045256099948125406,-0.0018775986966156066,0.609286523216308,0.856687898089172,0.5833333333333334,64,60,8,1.0
18.62936492508214,0.6781657446624461,0.22582307191749654,0.491400694717274,-0.019091254230566568,0.4595497612135514,-0.04382122728206615,-0.0017944817941475746,0.6066134549600912,0.8471337579617835,0.5775862068965517,128,60,8,1.0
